"Pressure","Points:0","Points:1","Points:2"
1.0136e+05,5.916,0,0
1.0147e+05,5.922,0,0
1.0158e+05,5.928,0,0
1.0168e+05,5.934,0,0
1.0178e+05,5.94,0,0
1.0188e+05,5.946,0,0
1.0197e+05,5.952,0,0
1.0207e+05,5.958,0,0
1.0216e+05,5.964,0,0
1.0224e+05,5.97,0,0
1.0233e+05,5.976,0,0
1.0241e+05,5.982,0,0
1.025e+05,5.988,0,0
1.0258e+05,5.994,0,0
1.0266e+05,6,0,0
