"Pressure","Points:0","Points:1","Points:2"
74908,9.9,0,0
74397,9.91,0,0
73887,9.92,0,0
73719,9.93,0,0
73550,9.94,0,0
81298,9.95,0,0
89045,9.96,0,0
94060,9.97,0,0
99075,9.98,0,0
1.0457e+05,9.99,0,0
1.1007e+05,10,0,0
