"Mach","Pressure","Points:0","Points:1","Points:2"
1.1998,1.4584e+05,7.62,0,0
1.1954,1.4677e+05,7.63,0,0
1.1909,1.477e+05,7.64,0,0
1.1868,1.4857e+05,7.65,0,0
1.1828,1.4943e+05,7.66,0,0
1.1792,1.5021e+05,7.67,0,0
1.1756,1.5099e+05,7.68,0,0
1.1726,1.5166e+05,7.69,0,0
1.1695,1.5234e+05,7.7,0,0
1.1671,1.529e+05,7.71,0,0
1.1647,1.5347e+05,7.72,0,0
1.1629,1.5391e+05,7.73,0,0
1.1611,1.5435e+05,7.74,0,0
1.1599,1.5467e+05,7.75,0,0
1.1587,1.55e+05,7.76,0,0
1.1581,1.5521e+05,7.77,0,0
1.1575,1.5542e+05,7.78,0,0
1.1573,1.5553e+05,7.79,0,0
1.1572,1.5564e+05,7.8,0,0
1.1574,1.5568e+05,7.81,0,0
1.1577,1.5571e+05,7.82,0,0
1.1582,1.5568e+05,7.83,0,0
1.1588,1.5565e+05,7.84,0,0
1.1595,1.5558e+05,7.85,0,0
1.1603,1.5551e+05,7.86,0,0
1.1612,1.5541e+05,7.87,0,0
1.1621,1.5531e+05,7.88,0,0
1.163,1.5519e+05,7.89,0,0
1.164,1.5506e+05,7.9,0,0
1.1651,1.5493e+05,7.91,0,0
1.1661,1.5479e+05,7.92,0,0
1.1672,1.5465e+05,7.93,0,0
1.1683,1.545e+05,7.94,0,0
1.1695,1.5434e+05,7.95,0,0
1.1707,1.5418e+05,7.96,0,0
1.1719,1.5401e+05,7.97,0,0
1.1731,1.5384e+05,7.98,0,0
1.1745,1.5364e+05,7.99,0,0
1.1758,1.5345e+05,8,0,0
1.1773,1.5323e+05,8.01,0,0
1.1787,1.5302e+05,8.02,0,0
1.1803,1.5278e+05,8.03,0,0
1.1819,1.5253e+05,8.04,0,0
1.1836,1.5226e+05,8.05,0,0
1.1854,1.5199e+05,8.06,0,0
1.1872,1.5169e+05,8.07,0,0
1.1891,1.5139e+05,8.08,0,0
1.1912,1.5106e+05,8.09,0,0
1.1932,1.5072e+05,8.1,0,0
1.1955,1.5035e+05,8.11,0,0
1.1978,1.4998e+05,8.12,0,0
1.2003,1.4956e+05,8.13,0,0
1.2028,1.4914e+05,8.14,0,0
1.2056,1.4867e+05,8.15,0,0
1.2084,1.4819e+05,8.16,0,0
1.2115,1.4766e+05,8.17,0,0
1.2146,1.4712e+05,8.18,0,0
1.2182,1.4651e+05,8.19,0,0
1.2217,1.459e+05,8.2,0,0
1.2257,1.452e+05,8.21,0,0
1.2297,1.445e+05,8.22,0,0
1.2343,1.4371e+05,8.23,0,0
1.2388,1.4291e+05,8.24,0,0
1.2439,1.4203e+05,8.25,0,0
1.249,1.4114e+05,8.26,0,0
1.2546,1.4015e+05,8.27,0,0
1.2603,1.3916e+05,8.28,0,0
1.2665,1.3808e+05,8.29,0,0
1.2727,1.37e+05,8.3,0,0
1.2795,1.3583e+05,8.31,0,0
1.2862,1.3466e+05,8.32,0,0
1.2934,1.3342e+05,8.33,0,0
1.3006,1.3218e+05,8.34,0,0
1.3083,1.3088e+05,8.35,0,0
1.3159,1.2958e+05,8.36,0,0
1.3239,1.2823e+05,8.37,0,0
1.332,1.2688e+05,8.38,0,0
1.3403,1.2549e+05,8.39,0,0
1.3487,1.241e+05,8.4,0,0
1.3574,1.2268e+05,8.41,0,0
1.3661,1.2126e+05,8.42,0,0
1.375,1.1982e+05,8.43,0,0
1.3839,1.1838e+05,8.44,0,0
1.3931,1.1694e+05,8.45,0,0
1.4022,1.1549e+05,8.46,0,0
1.4115,1.1404e+05,8.47,0,0
1.4207,1.126e+05,8.48,0,0
1.4301,1.1116e+05,8.49,0,0
1.4395,1.0973e+05,8.5,0,0
1.449,1.0831e+05,8.51,0,0
1.4585,1.0689e+05,8.52,0,0
1.468,1.0549e+05,8.53,0,0
1.4775,1.041e+05,8.54,0,0
1.487,1.0273e+05,8.55,0,0
1.4965,1.0136e+05,8.56,0,0
1.506,1.0002e+05,8.57,0,0
1.5154,98687,8.58,0,0
1.5249,97385,8.59,0,0
1.5343,96083,8.6,0,0
1.5436,94819,8.61,0,0
1.553,93555,8.62,0,0
1.5623,92330,8.63,0,0
1.5715,91105,8.64,0,0
1.5807,89920,8.65,0,0
1.5899,88734,8.66,0,0
1.5989,87590,8.67,0,0
1.6079,86445,8.68,0,0
1.6169,85342,8.69,0,0
1.6258,84238,8.7,0,0
1.6345,83176,8.71,0,0
1.6433,82114,8.72,0,0
1.6519,81094,8.73,0,0
1.6605,80074,8.74,0,0
1.6689,79097,8.75,0,0
1.6774,78119,8.76,0,0
1.6856,77184,8.77,0,0
1.6938,76250,8.78,0,0
1.7018,75359,8.79,0,0
1.7099,74467,8.8,0,0
1.7177,73619,8.81,0,0
1.7254,72771,8.82,0,0
1.733,71966,8.83,0,0
1.7405,71161,8.84,0,0
1.7478,70398,8.85,0,0
1.7551,69635,8.86,0,0
1.7622,68913,8.87,0,0
1.7692,68190,8.88,0,0
1.776,67508,8.89,0,0
1.7828,66825,8.9,0,0
1.7893,66183,8.91,0,0
1.7958,65540,8.92,0,0
1.8021,64935,8.93,0,0
1.8083,64331,8.94,0,0
1.8142,63765,8.95,0,0
1.8202,63198,8.96,0,0
1.8258,62668,8.97,0,0
1.8315,62138,8.98,0,0
1.8368,61643,8.99,0,0
1.8422,61148,9,0,0
1.8473,60688,9.01,0,0
1.8523,60228,9.02,0,0
1.8571,59802,9.03,0,0
1.8618,59377,9.04,0,0
1.8663,58984,9.05,0,0
1.8707,58592,9.06,0,0
1.8748,58234,9.07,0,0
1.8789,57875,9.08,0,0
1.8827,57551,9.09,0,0
1.8865,57226,9.1,0,0
1.8899,56936,9.11,0,0
1.8933,56645,9.12,0,0
1.8964,56388,9.13,0,0
1.8994,56132,9.14,0,0
1.9021,55910,9.15,0,0
1.9047,55688,9.16,0,0
1.907,55501,9.17,0,0
1.9093,55314,9.18,0,0
1.9111,55164,9.19,0,0
1.913,55013,9.2,0,0
1.9144,54899,9.21,0,0
1.9158,54786,9.22,0,0
1.9168,54710,9.23,0,0
1.9178,54635,9.24,0,0
1.9183,54600,9.25,0,0
1.9187,54565,9.26,0,0
1.9187,54572,9.27,0,0
1.9187,54578,9.28,0,0
1.9182,54630,9.29,0,0
1.9176,54681,9.3,0,0
1.9165,54779,9.31,0,0
1.9154,54878,9.32,0,0
1.9137,55026,9.33,0,0
1.9119,55175,9.34,0,0
1.9096,55377,9.35,0,0
1.9073,55579,9.36,0,0
1.9043,55839,9.37,0,0
1.9013,56098,9.38,0,0
1.8976,56420,9.39,0,0
1.8939,56742,9.4,0,0
1.8895,57129,9.41,0,0
1.8851,57517,9.42,0,0
1.8799,57975,9.43,0,0
1.8748,58433,9.44,0,0
1.8688,58966,9.45,0,0
1.8629,59499,9.46,0,0
1.8562,60112,9.47,0,0
1.8495,60725,9.48,0,0
1.8421,61423,9.49,0,0
1.8346,62120,9.5,0,0
1.8263,62908,9.51,0,0
1.8181,63696,9.52,0,0
1.809,64583,9.53,0,0
1.7999,65471,9.54,0,0
1.7899,66472,9.55,0,0
1.7798,67473,9.56,0,0
1.7687,68615,9.57,0,0
1.7576,69757,9.58,0,0
1.7462,70962,9.59,0,0
1.7349,72167,9.6,0,0
1.7235,73424,9.61,0,0
1.7121,74682,9.62,0,0
1.7003,76009,9.63,0,0
1.6884,77337,9.64,0,0
1.6783,78558,9.65,0,0
1.6682,79779,9.66,0,0
1.6523,81658,9.67,0,0
1.6364,83538,9.68,0,0
1.6237,85117,9.69,0,0
1.6111,86696,9.7,0,0
1.6002,88113,9.71,0,0
1.5894,89530,9.72,0,0
1.5777,91160,9.73,0,0
1.566,92791,9.74,0,0
1.5522,94707,9.75,0,0
1.5384,96623,9.76,0,0
1.5239,98711,9.77,0,0
1.5095,1.008e+05,9.78,0,0
1.4973,1.026e+05,9.79,0,0
1.4852,1.044e+05,9.8,0,0
1.4729,1.0624e+05,9.81,0,0
1.4606,1.0809e+05,9.82,0,0
1.4509,1.0961e+05,9.83,0,0
1.4412,1.1113e+05,9.84,0,0
1.4317,1.1265e+05,9.85,0,0
1.4222,1.1418e+05,9.86,0,0
1.4121,1.1583e+05,9.87,0,0
1.4019,1.1749e+05,9.88,0,0
1.3897,1.1952e+05,9.89,0,0
1.3775,1.2155e+05,9.9,0,0
1.369,1.2302e+05,9.91,0,0
1.3604,1.245e+05,9.92,0,0
1.353,1.2583e+05,9.93,0,0
1.3456,1.2715e+05,9.94,0,0
1.3371,1.2866e+05,9.95,0,0
1.3287,1.3017e+05,9.96,0,0
1.3236,1.3111e+05,9.97,0,0
1.3184,1.3206e+05,9.98,0,0
1.3161,1.3251e+05,9.99,0,0
1.3138,1.3297e+05,10,0,0
