"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
2930, 5.009664061276310e+01, 4.379933363703909e+00, 2.171125918058000e+00, 8.830345539076030e+02, 4.709584934459374e+00, 5.573479582343979e+05, 1.511080474670048e+05, 2.424559952148896e+02, 1.302967413109362e+00, 1.439109975876237e+05, -4.649058915617843e-15, 3.547739879650180e-11, 3.125028014139275e-12, 9.058567229658365e-09
2931, 3.324769756455392e-01, 5.975719286512741e+00, 1.941619772054550e+00, 3.787362737823595e+02, 4.249938212893730e+00, 4.195251922396555e+05, 1.530328039077986e+05, 2.745684898078486e+02, 5.872538392362329e-01, 1.457440989598082e+05, 1.751376821346184e-14, 2.192912518239609e-11, 8.855166599985864e-12, 1.666194293648005e-09
2932, 5.593168214151630e+01, 1.399866047258917e+00, 2.295143139025622e+00, 1.077816583059357e+03, -1.482067508611392e-01, 6.200450678727705e+05, 1.467878608095768e+05, 2.227977038817309e+02, 1.569390028421501e+00, 1.397965341043590e+05, -6.343363334604391e-14, -4.016609267409876e-11, -1.988850490547422e-12, -5.685978976543993e-08
2933, 5.602643770835475e+01, 1.170521501599939e+00, 2.304780231387777e+00, 1.089527478256468e+03, -2.808891987613758e-01, 6.243387566416911e+05, 1.467260973686182e+05, 2.217727548807781e+02, 1.583455056043572e+00, 1.397377117796364e+05, -4.304889777984044e-14, -4.379963058909198e-11, 1.221062183656696e-11, -4.877983883488923e-08
2934, 5.039617978326996e+01, 4.379933363703874e+00, 2.170362560292663e+00, 8.834600756269527e+02, 5.010016490476113e+00, 5.572887748344589e+05, 1.509895727865112e+05, 2.423511096555137e+02, 1.304338371666711e+00, 1.437981645585822e+05, 4.060640712566510e-14, -5.696421112588723e-11, 1.455086051649346e-11, -6.642949301749468e-09
2935, 6.466753529196336e+01, 5.243111289125624e-01, 2.350476722238366e+00, 1.099308005463788e+03, -1.990997774948717e-01, 6.348228832454372e+05, 1.511008105127458e+05, 2.239449042169983e+02, 1.558992427460916e+00, 1.439041052502341e+05, 3.659711422798750e-13, -6.319922363218211e-11, 2.510876224819103e-10, 1.584154233569279e-06
2936, 5.614348066758171e+01, 1.629211051957040e+00, 2.284732999363421e+00, 1.063872343888848e+03, -3.811561298372908e-01, 6.151433066100997e+05, 1.469801429747393e+05, 2.241060373052647e+02, 1.551595349725980e+00, 1.399796599759423e+05, -9.748798990294461e-14, 8.089529046628741e-12, 1.062609939275760e-11, -6.622940418310463e-09
2937, 5.069571895377694e+01, 4.379933363703702e+00, 2.169352409818411e+00, 8.838067150908273e+02, 5.197508635637890e+00, 5.571662458605046e+05, 1.508504146318240e+05, 2.422404948188072e+02, 1.305757353919836e+00, 1.436656329826896e+05, 1.854072451124011e-14, 5.285727411319385e-11, -2.230413076453885e-11, -2.092201611958444e-08
2938, 6.807130292423452e+00, 1.399812721801397e+00, 1.500082342795431e+00, 8.729622808729171e+02, 4.909674517605957e+01, 4.384063777948806e+05, 7.343832837307036e+04, 1.705446220690901e+02, 2.226374899736908e+00, 6.993983654578132e+04, 3.286260152890463e-14, -4.229150363244116e-11, 7.361222742474638e-12, -4.831235855817795e-08
2939, 6.602363547256950e+00, 1.170261180049195e+00, 1.479404154294244e+00, 8.634196053732344e+02, 4.991602788923507e+01, 4.327959430818544e+05, 7.199860916774806e+04, 1.695382197241731e+02, 2.239633542569809e+00, 6.856867539785532e+04, -3.064215547965432e-14, -4.774847184307873e-12, 6.721734280290548e-12, 3.050081431865692e-08
2940, 5.099525812428445e+01, 4.379933363702853e+00, 2.168240150684653e+00, 8.841442634363018e+02, 5.288644308890289e+00, 5.570207296275846e+05, 1.507001309465232e+05, 2.421233046032748e+02, 1.307243162879305e+00, 1.435225056633555e+05, -1.006694727578861e-13, -1.331557086814428e-11, -2.424949130386267e-12, 2.110027708113194e-10
2941, 6.719289622503595e+00, 1.629226702561569e+00, 1.563293250927845e+00, 9.015314780875764e+02, 5.565295899514486e+01, 4.555640206839105e+05, 7.784899725148511e+04, 1.734774043008320e+02, 2.188245624455622e+00, 7.414047357284300e+04, 8.437694987151190e-15, -1.909938873723149e-11, -1.992361831071321e-11, -4.656612873077393e-09
2942, 5.129479729479454e+01, 4.379933363698732e+00, 2.167171845043532e+00, 8.845114754934718e+02, 5.319104892665006e+00, 5.568900573147803e+05, 1.505523492813071e+05, 2.420051077176123e+02, 1.308750507829100e+00, 1.433817612202926e+05, 1.375288771754413e-14, -9.826806035562186e-12, 9.661382804893037e-12, -5.959009286016226e-09
2943, 5.459831613800435e+01, 5.100086645183788e+00, 2.109765000897003e+00, 8.263394395053517e+02, 1.846706337306905e+00, 5.353929183469529e+05, 1.494257608251653e+05, 2.467298743645067e+02, 1.243843578108170e+00, 1.423088198334908e+05, -1.337818744673314e-14, -2.333067072868289e-11, 8.854202093733221e-13, -1.436364982509986e-08
2944, 5.480317192701170e+01, 5.329345473393460e+00, 2.095888544093604e+00, 8.088398976641388e+02, 1.217019236456379e+00, 5.296384852275369e+05, 1.494261715989299e+05, 2.483641060280486e+02, 1.221522898396994e+00, 1.423092110466000e+05, 3.563468964351557e-14, -7.150280367795858e-11, 7.731983456271685e-12, -5.786114343209192e-08
2945, 5.159433646531684e+01, 4.379933363678961e+00, 2.166107200794308e+00, 8.848908238162579e+02, 5.280228209439779e+00, 5.567621103455359e+05, 1.504037455963681e+05, 2.418850633771768e+02, 1.310279982952013e+00, 1.432402339013030e+05, 1.997013665544500e-14, -7.993605777301127e-12, 1.550418127216346e-11, -1.495209289714694e-08
2946, 5.468605380893033e+01, 4.870747034143870e+00, 2.124458614683530e+00, 8.464530221955267e+02, 2.000065438614364e+00, 5.418053922859909e+05, 1.492709282490235e+05, 2.447695015995763e+02, 1.270364356891090e+00, 1.421613602371653e+05, 2.948336019770181e-14, 6.755485060239153e-12, 3.008635007795135e-13, 2.716478775255382e-08
2947, 5.189387563589573e+01, 4.379933363585299e+00, 2.165009749006872e+00, 8.852495983699472e+02, 5.170313751330545e+00, 5.566240430137381e+05, 1.502533073119316e+05, 2.417656125975290e+02, 1.311798649238392e+00, 1.430969593446968e+05, 2.596534098842085e-14, 7.332801033044234e-11, -2.469663362703045e-12, 6.141272024251521e-08
2948, 1.040168386199653e+01, 1.399913354814359e+00, 1.844766913643704e+00, 1.011971996768749e+03, -1.030046384923651e+02, 5.287627235091064e+05, 9.932861115670971e+04, 1.875699262003582e+02, 2.008328278562586e+00, 9.459724872067595e+04, -2.220446049250313e-14, 7.139533408917487e-11, -4.604316927725449e-12, 4.540197551250458e-08
2949, 1.019682807299239e+01, 1.170654526601570e+00, 1.739311284809306e+00, 9.717766393658558e+02, -8.468880758210140e+01, 5.013593686240424e+05, 9.113009168170222e+04, 1.825218398120397e+02, 2.070741299410989e+00, 8.678913493495453e+04, 1.154631945610163e-14, -9.094947017729282e-12, 1.091393642127514e-11, -3.864988684654236e-08
2950, 5.219341480673007e+01, 4.379933363147615e+00, 2.163890695238666e+00, 8.855909095522130e+02, 4.991188659704695e+00, 5.564778768031364e+05, 1.501017063355945e+05, 2.416465811921364e+02, 1.313304871438180e+00, 1.429525774624710e+05, -1.167121954637196e-14, 1.335820343228988e-11, -7.494060927371038e-12, 1.178705133497715e-09
2951, 1.031394619107141e+01, 1.629252965854260e+00, 1.865225301294555e+00, 1.017024778220022e+03, -1.047154327598820e+02, 5.333341959105072e+05, 1.012501975486592e+05, 1.891014794642081e+02, 1.988354651403432e+00, 9.642733099872310e+04, 3.819167204710538e-14, 3.501554601825774e-11, -3.950617610826157e-12, -3.213062882423401e-08
2952, 5.249295397868057e+01, 4.379933361132255e+00, 2.162771551053058e+00, 8.859089363988729e+02, 4.754506273981715e+00, 5.563276301253021e+05, 1.499522123165259e+05, 2.415308304219170e+02, 1.314769304405407e+00, 1.428102022062152e+05, -5.176414852314792e-14, 8.576250820624409e-12, -1.512984182383548e-12, 1.911394065245986e-08
2953, 6.482295160273596e+01, 6.222740104038466e+00, 2.098546797924884e+00, 8.099867438386713e+02, -6.604960409434446e-01, 5.307648412235565e+05, 1.497789571437013e+05, 2.486351291603451e+02, 1.221038358608909e+00, 1.426451972797156e+05, 1.598287474591231e-14, 5.828226790072222e-12, -1.116078323509795e-11, -3.361037670401856e-09
2954, 5.759369185451321e+01, 5.100094953538885e+00, 2.109632663772119e+00, 8.328998894584802e+02, -1.668498906406874e+00, 5.366646515581947e+05, 1.488984858891251e+05, 2.458746675775185e+02, 1.255975294337258e+00, 1.418066532277383e+05, -4.191438862655161e-14, 8.418155061917787e-12, -1.943053357100766e-12, -1.885564415715635e-08
2955, 5.779849665622375e+01, 5.329444254150591e+00, 2.097037727391602e+00, 8.169804037079238e+02, -2.066189055681963e+00, 5.314400657046812e+05, 1.489184925654718e+05, 2.473846410716612e+02, 1.235582000397251e+00, 1.418257072052113e+05, 9.611408890997097e-14, 1.928057713485032e-11, -3.978872786802867e-12, 8.845745469443500e-09
2956, 1.770502357320890e-01, 2.772731187739444e-01, 4.130361669521699e+00, 1.722480464843384e+03, 9.712872717388587e-03, 1.109058181276477e+06, 2.999584223472397e+05, 2.529899820926264e+02, 1.307873427268379e+00, 2.856732593783237e+05, -8.002279394681011e-15, -1.288900097762280e-10, 1.939701279099742e-11, -3.607738108257763e-08
2957, 5.279249315529978e+01, 4.379933351998616e+00, 2.161695522874755e+00, 8.862182735868664e+02, 4.468266968957880e+00, 5.561835654147582e+05, 1.498079850306489e+05, 2.414186321135939e+02, 1.316186585573655e+00, 1.426728428863323e+05, -2.911559882079473e-14, -2.564348733358202e-11, 4.076405879516187e-12, -2.473097993060946e-08
2958, 1.782699942417315e-01, 6.220740343022986e+00, 1.937389403276602e+00, 3.793993495789260e+02, 3.410893943662145e+00, 4.185664594746829e+05, 1.525658128560647e+05, 2.743283254972158e+02, 5.898112346448657e-01, 1.452993455772045e+05, -4.465178227164301e-14, 8.443912236089091e-12, 1.809941085895161e-12, -4.987668944522738e-09
2959, 5.768143723951732e+01, 4.870691473048963e+00, 2.124286860099586e+00, 8.518648369547291e+02, -1.570392643696664e+00, 5.428848516010368e+05, 1.488320788237914e+05, 2.440696230354761e+02, 1.280420317197302e+00, 1.417434084036109e+05, -3.365710488090201e-14, -3.353228805735853e-11, -3.480903065788965e-12, -2.510114427423105e-08
2960, 5.309203235028906e+01, 4.379933311307518e+00, 2.160713877663807e+00, 8.865237189570356e+02, 4.154354916403206e+00, 5.560575107139667e+05, 1.496746805891651e+05, 2.413133918422996e+02, 1.317523315989865e+00, 1.425458862753954e+05, -2.968458812091512e-14, -1.303135377384024e-11, -1.022920637083757e-11, 4.781031748279929e-08
2961, 7.106760285696871e+00, 1.399845402168448e+00, 1.476268818735525e+00, 8.620362439904336e+02, 3.899261068458085e+01, 4.318118908903121e+05, 7.184517396693208e+04, 1.695362213101830e+02, 2.239359512009263e+00, 6.842254663517344e+04, -3.108624468950438e-14, 2.728484105318785e-12, 2.998490344907623e-12, -7.450580596923828e-09
2962, 6.901950429231497e+00, 1.170473295276225e+00, 1.442524069632831e+00, 8.462386875723448e+02, 4.145320944625851e+01, 4.226149867045904e+05, 6.952068345423593e+04, 1.678886395320992e+02, 2.261157114750477e+00, 6.620874614689138e+04, 1.199040866595169e-14, 5.115907697472721e-11, -6.650680006714538e-12, 2.933666110038757e-08
2963, 5.339157161101283e+01, 4.379933133362031e+00, 2.159647240410951e+00, 8.867465021048679e+02, 3.786257913646166e+00, 5.558995474747851e+05, 1.495392508868956e+05, 2.412141203987936e+02, 1.318774118447197e+00, 1.424169056065673e+05, 1.001976279724204e-14, 6.919975703567616e-11, 4.699268751906516e-12, -1.982334651984274e-08
2964, 6.482173234848550e+01, 2.792666867638570e-01, 2.353323469634455e+00, 1.102061372379837e+03, -1.162167849846140e-01, 6.359252086331293e+05, 1.511510149597285e+05, 2.237483220061567e+02, 1.561692117239757e+00, 1.439519190092653e+05, 1.405091321071694e-13, -3.339870602303563e-10, 3.575963917340497e-10, 3.062841642531566e-06
2965, 7.019006442418870e+00, 1.629193697868926e+00, 1.542881280852717e+00, 8.923841606133423e+02, 4.426116253091018e+01, 4.499029830268517e+05, 7.647837174816393e+04, 1.726777847065731e+02, 2.198294120824969e+00, 7.283511595063235e+04, 2.664535259100376e-14, -2.478373062331229e-11, 2.323474745935528e-12, 1.373700797557831e-08
2966, 5.369111106895155e+01, 4.379932371048007e+00, 2.158475239138650e+00, 8.868933618729508e+02, 3.358926693829407e+00, 5.557064010314455e+05, 1.493986001558246e+05, 2.411180942990001e+02, 1.319968908180699e+00, 1.422829525293569e+05, 7.149836278586008e-14, 8.591527489443251e-11, -5.233480315780525e-12, -7.188646122813225e-09
2967, 5.429874517594860e+01, 5.100121824197111e+00, 2.110123640503959e+00, 8.255811874022969e+02, 2.242668480913253e+00, 5.353149559010541e+05, 1.495241444897537e+05, 2.468503620232850e+02, 1.242189225530933e+00, 1.424025185616702e+05, 2.329733628236852e-14, -6.320277634586091e-12, -1.718337971912121e-11, 4.523826646618545e-09
2968, 5.450355046987526e+01, 5.329443096094696e+00, 2.096058340187897e+00, 8.079099473590873e+02, 1.589284585872017e+00, 5.294928377652747e+05, 1.495163296196799e+05, 2.484938279508324e+02, 1.219702126657362e+00, 1.423950758282667e+05, -3.094399736447428e-14, 4.190425784145191e-11, -1.823936834899342e-12, 6.736991053912789e-08
2969, 5.399065088429157e+01, 4.379929182610005e+00, 2.157316195606004e+00, 8.870200441644231e+02, 2.895947039079988e+00, 5.555125501071817e+05, 1.492613368812406e+05, 2.410259862214554e+02, 1.321116646952574e+00, 1.421522256011816e+05, -2.126077092157175e-14, -1.306688091062824e-11, -2.893296713324389e-12, -1.151056494563818e-08
2970, 5.438648373730142e+01, 4.870778858065548e+00, 2.124919237140801e+00, 8.458781278032541e+02, 2.418066009390305e+00, 5.417801718923599e+05, 1.493668594301244e+05, 2.448737131465905e+02, 1.268957897821581e+00, 1.422527232667852e+05, 3.994027331089001e-14, -1.035971308738226e-11, 1.688715833836341e-11, -8.003553375601768e-10
2971, 5.429018967727063e+01, 4.379916248149918e+00, 2.156413924737581e+00, 8.872406045308004e+02, 2.440569226086313e+00, 5.553865888184597e+05, 1.491443625296221e+05, 2.409378662833942e+02, 1.322237741611535e+00, 1.420408214567830e+05, 2.094158180199202e-14, -7.798206524967100e-11, -2.200303134136661e-11, 1.031548890750855e-08
2972, 1.070125482405046e+01, 1.399878175802451e+00, 1.925920401636180e+00, 1.042895847207141e+03, -1.139380392657983e+02, 5.499045670048200e+05, 1.056670071428600e+05, 1.911311260334059e+02, 1.965461559257605e+00, 1.006338163265334e+05, -1.865174681370263e-14, 1.955413608811796e-11, 9.151790436590090e-12, -2.398155629634857e-08
2973, 1.049644953012461e+01, 1.170556903904078e+00, 1.834181278360431e+00, 1.009941413989355e+03, -9.804031875425929e+01, 5.263890676910257e+05, 9.828825460463321e+04, 1.866765267885368e+02, 2.019746908561257e+00, 9.360643295679358e+04, 1.465494392505207e-13, 8.049028110690415e-11, -1.591615728102624e-12, 2.468004822731018e-08
2974, 5.458971201049783e+01, 4.379866083253256e+00, 2.155813864201225e+00, 8.875552438696812e+02, 2.017510083064786e+00, 5.553385686183143e+05, 1.490532013471252e+05, 2.408576212762580e+02, 1.323293605941765e+00, 1.419540012829764e+05, 1.990074771640593e-14, 6.929568030500377e-11, -3.705251383490094e-12, -6.168193067423999e-09
2975, 1.061351626269785e+01, 1.629221141934013e+00, 1.929186589694182e+00, 1.040224226815041e+03, -1.154784252673097e+02, 5.497826643674433e+05, 1.063520743315421e+05, 1.920445893579682e+02, 1.952821687223909e+00, 1.012862612681354e+05, -4.440892098500626e-14, -1.273292582482100e-11, -1.762145984685048e-11, 1.373700797557831e-08
2976, 5.488911381170814e+01, 4.379686368067730e+00, 2.155191865759338e+00, 8.878314088579376e+02, 1.575147957697251e+00, 5.552796523237664e+05, 1.489631910436320e+05, 2.407816427425167e+02, 1.324294933491737e+00, 1.418682771844115e+05, -9.611061946301902e-14, -3.474909249234770e-11, 3.476018084480614e-12, -2.480737748555839e-08
2977, 7.406326001272102e+00, 1.399861182529450e+00, 1.461244284129045e+00, 8.550613027749254e+02, 2.852635328198518e+01, 4.276080797131527e+05, 7.086236653857659e+04, 1.689363754051477e+02, 2.247012806761731e+00, 6.748653956054916e+04, -5.484501741648273e-14, 1.159605744760484e-11, -1.240962888005015e-11, 9.371433407068253e-09
2978, 7.201534069495443e+00, 1.170510113934134e+00, 1.414735925325233e+00, 8.332127716696832e+02, 3.282603440752613e+01, 4.149331732359185e+05, 6.767632794136505e+04, 1.666447935133461e+02, 2.277574508612174e+00, 6.445221708701435e+04, 6.794564910705958e-14, -2.228262019343674e-11, 1.620037437533028e-12, -2.887099981307983e-08
2979, 5.518783461954109e+01, 4.379148025033999e+00, 2.154458030564712e+00, 8.880607857633242e+02, 1.098891853570384e+00, 5.551896824367989e+05, 1.488645914751062e+05, 2.407042269642361e+02, 1.325300261903701e+00, 1.417743728334345e+05, -6.461151058623216e-14, -2.046895986040909e-11, 5.651520917915320e-13, -1.372973201796412e-08
2980, 7.318584330829721e+00, 1.629205166460479e+00, 1.530742510982804e+00, 8.868433270423344e+02, 3.252678495908954e+01, 4.464779992527013e+05, 7.569354411122549e+04, 1.722610309735148e+02, 2.203404866106612e+00, 7.208766105831003e+04, 4.796163466380676e-14, 3.069544618483633e-11, 1.659117287999834e-12, 2.497108653187752e-08
2981, 5.729413310826671e+01, 5.100126493814824e+00, 2.108879325521254e+00, 8.319525961406873e+02, -1.460541038844861e+00, 5.363203328114586e+05, 1.488868944790979e+05, 2.459433518129926e+02, 1.254819134116300e+00, 1.417956137896171e+05, 4.683406440442184e-14, 6.517719697285429e-11, -4.097538280900537e-12, 4.731282388092950e-08
2982, 5.749892173799593e+01, 5.329472650125105e+00, 2.096264459632288e+00, 8.160190184866249e+02, -1.875147874637444e+00, 5.310953350440959e+05, 1.489069748977406e+05, 2.474567557461500e+02, 1.234402672850986e+00, 1.418147379978483e+05, 2.803660081873716e-14, 1.926458992329572e-11, -1.866295312735744e-12, -3.677996573969722e-09
2983, 5.623979162834429e+01, 2.119816846662261e+00, 2.260365995029723e+00, 1.032804716486867e+03, -8.455648450852781e-01, 6.040478635208705e+05, 1.472374125630531e+05, 2.269184231720733e+02, 1.513059021160725e+00, 1.402246786314792e+05, 5.143802050966428e-14, 8.668621376273222e-13, -1.290105001994224e-11, -8.208189683500677e-08
2984, 5.738187269490660e+01, 4.870776614589859e+00, 2.123790580911946e+00, 8.511640687736026e+02, -1.331416972181706e+00, 5.426440294505368e+05, 1.488322367216909e+05, 2.441269152803317e+02, 1.279515189651055e+00, 1.417435587825629e+05, 4.920716611955811e-14, 1.030020513326235e-11, -6.802305246855767e-12, 1.873740984592587e-08
2985, 5.594023290079705e+01, 2.120064860976969e+00, 2.260103362440979e+00, 1.033088652602921e+03, -4.634530033624202e-01, 6.040594392197113e+05, 1.471792120752788e+05, 2.268550844717398e+02, 1.513861797565295e+00, 1.401692495955036e+05, -2.578492974691926e-14, 2.934719134373154e-11, -5.630637449349774e-12, 8.721963240532205e-08
2986, 5.399919773927679e+01, 5.100130662146276e+00, 2.110522772046607e+00, 8.248100406706116e+02, 2.625007865035699e+00, 5.352424694627121e+05, 1.496277953302096e+05, 2.469747643851331e+02, 1.240483411467674e+00, 1.425012336478187e+05, 4.851674617611934e-14, 7.894129794294713e-11, 8.807281293155000e-12, 2.372325980104506e-08
2987, 5.420398815889145e+01, 5.329469259798371e+00, 2.096266331924385e+00, 8.069707175272425e+02, 1.952303988749150e+00, 5.293530198830819e+05, 1.496111684138879e+05, 2.486267773409874e+02, 1.217838759521404e+00, 1.424853984894171e+05, -5.668035485406620e-14, -5.772093913947174e-11, 1.312863012747911e-11, -4.714092938229442e-08
2988, 5.564068695785492e+01, 2.120066162442594e+00, 2.260117671645730e+00, 1.033457027968010e+03, -4.439464356292884e-02, 6.041413906285083e+05, 1.471452443824371e+05, 2.268012923465011e+02, 1.514571445572693e+00, 1.401368994118449e+05, -3.356256245146128e-14, 7.381872890732666e-13, -9.645079033409124e-12, 6.146387931948993e-08
2989, 5.408693654638036e+01, 4.870786634448151e+00, 2.125495490850572e+00, 8.453069061451646e+02, 2.837043563971801e+00, 5.417785166028547e+05, 1.494751487926768e+05, 2.449848068803171e+02, 1.267471650134971e+00, 1.423558559930256e+05, -1.121325254871408e-13, 3.039346552213829e-12, 5.131499392074801e-12, -9.795257938094437e-09
2990, 5.534114740565956e+01, 2.120066636295999e+00, 2.260535690737048e+00, 1.033927588689508e+03, 3.945718595144564e-01, 6.043207839061880e+05, 1.471483944113909e+05, 2.267642065453438e+02, 1.515104854432223e+00, 1.401398994394199e+05, -1.033895191682177e-15, 1.580868769224253e-11, -2.254905463738854e-12, -6.038771971361712e-08
2991, 1.100080226072182e+01, 1.399869337853621e+00, 2.011780973891170e+00, 1.074896195325580e+03, -1.222744932557197e+02, 5.721305953386202e+05, 1.125023076395191e+05, 1.948099251585364e+02, 1.921867014990661e+00, 1.071436263233516e+05, -1.776356839400250e-14, -1.455191522836685e-11, -6.707523425575346e-12, -1.676380634307861e-08
2992, 1.079601184110733e+01, 1.170530740201330e+00, 1.936103326167821e+00, 1.049961491434948e+03, -1.090909247927075e+02, 5.531613754511854e+05, 1.061549949922157e+05, 1.910039059208019e+02, 1.967915539403662e+00, 1.010985666592531e+05, 1.687538997430238e-14, 3.183231456205249e-12, -1.324451659456827e-11, -1.303851604461670e-08
2993, 5.504160823515259e+01, 2.120066636296081e+00, 2.261292329422544e+00, 1.034485602885347e+03, 8.692332237674651e-01, 6.045815268498108e+05, 1.471822018370879e+05, 2.267404119820576e+02, 1.515495264852368e+00, 1.401720969877028e+05, -2.708250290694991e-14, -8.841638532430807e-11, -1.131990855218756e-11, -2.823981049004942e-08
2994, 1.091306345361832e+01, 1.629213365551744e+00, 1.996307544735755e+00, 1.064102200358270e+03, -1.240152134282861e+02, 5.669336419525860e+05, 1.117918479607470e+05, 1.950801282547932e+02, 1.916593924809333e+00, 1.064669980578543e+05, 5.506706202140776e-14, -7.139533408917487e-11, 7.673861546209082e-12, -1.303851604461670e-08
2995, 5.474206906464570e+01, 2.120066636296089e+00, 2.262352106683765e+00, 1.035108917561317e+03, 1.378879721503100e+00, 6.049132335568144e+05, 1.472450799458924e+05, 2.267310186112353e+02, 1.515730264860011e+00, 1.402319809008500e+05, 6.377537387081134e-14, 1.464783849769447e-11, 9.872429262980376e-12, 2.162414602935314e-08
2996, 7.705870213147143e+00, 1.399867521179414e+00, 1.455576649123101e+00, 8.523259579557011e+02, 1.767935771658438e+01, 4.259583935618516e+05, 7.052298954480633e+04, 1.687819420417378e+02, 2.248807122095171e+00, 6.716332337600605e+04, 1.489919299046960e-13, -2.614797267597169e-12, -4.103384299014579e-13, 1.880107447504997e-08
2997, 7.501084205918779e+00, 1.170520449801270e+00, 1.396729236582640e+00, 8.247164329873644e+02, 2.407635062330458e+01, 4.099376180016520e+05, 6.649919466330158e+04, 1.658572679039158e+02, 2.288027882380300e+00, 6.333113777457296e+04, -5.773159728050814e-15, 4.706635081674904e-11, -1.175948227682966e-11, 2.369051799178123e-08
2998, 5.444252989413885e+01, 2.120066636296083e+00, 2.263838714727746e+00, 1.035838444852913e+03, 1.891966906421093e+00, 6.053477600443853e+05, 1.473474692255986e+05, 2.267396874414178e+02, 1.515774687884184e+00, 1.403294945005701e+05, -3.490263633665336e-14, -2.965805379062658e-11, 4.398148512052558e-13, 5.740730557590723e-09
2999, 7.618131859761526e+00, 1.629209945311026e+00, 1.527107096025613e+00, 8.850139373531235e+02, 2.032838530020696e+01, 4.453522029325193e+05, 7.550722638904114e+04, 1.722460882282875e+02, 2.203289793993251e+00, 7.191021560861064e+04, -9.769962616701378e-14, -2.160049916710705e-11, -6.011191544530448e-12, 5.820766091346741e-10
3000, 5.414299072363200e+01, 2.120066636296081e+00, 2.265879244734356e+00, 1.036713977836530e+03, 2.375685244751264e+00, 6.059168385334164e+05, 1.475001163541476e+05, 2.267701810909703e+02, 1.515589243839506e+00, 1.404748727182359e+05, 6.496192472837947e-14, 9.978151638279087e-11, -4.565514633014800e-13, 4.325920599512756e-08
3001, 5.563214126040680e+01, 1.399866648150733e+00, 2.294965872888719e+00, 1.078287260052069e+03, 1.740500882828727e-01, 6.201208845771172e+05, 1.467219280901004e+05, 2.227148312661452e+02, 1.570488762712431e+00, 1.397337410381909e+05, 2.607462856740739e-14, -2.485300854004890e-11, 2.099622374834159e-11, -2.411070454400033e-09
3002, 5.572689527077949e+01, 1.170522244345284e+00, 2.304403292010142e+00, 1.089971686803765e+03, -8.835513511920218e-03, 6.243740047022998e+05, 1.466393275438633e+05, 2.216778592024775e+02, 1.584698786335878e+00, 1.396550738512984e+05, -3.955928466747860e-15, 4.182748591929908e-11, -2.539968926916318e-12, 1.972063046196126e-08
3003, 5.384345155312516e+01, 2.120066636296081e+00, 2.268359017275490e+00, 1.037701615959070e+03, 2.845707800838385e+00, 6.065912162825851e+05, 1.476927202382995e+05, 2.268180657554538e+02, 1.515216417633457e+00, 1.406583049888567e+05, -5.566380689714379e-14, -6.338041202980094e-12, 9.900580355548527e-12, 2.970045898109674e-08
3004, 5.584394149707309e+01, 1.629211051955527e+00, 2.284361418926130e+00, 1.064242052668440e+03, -4.776842220446486e-02, 6.151586194939904e+05, 1.469012802381218e+05, 2.240222265239940e+02, 1.552677285539131e+00, 1.399045526077351e+05, 2.046279812262242e-14, 5.480726983364548e-11, -2.252303572326027e-11, 5.594995400315383e-08
3005, 5.354391238261832e+01, 2.120066636296081e+00, 2.271180425824535e+00, 1.038758864114373e+03, 3.306732761483102e+00, 6.073442888589827e+05, 1.479183238661570e+05, 2.268823363438186e+02, 1.514663355867304e+00, 1.408731655868163e+05, -1.276756478318930e-14, 2.919620101238252e-11, 3.200217868482014e-12, 5.915353540331125e-09
3006, 5.369965656543989e+01, 5.100132752883350e+00, 2.110906066084732e+00, 8.240188028288677e+02, 2.980456690586609e+00, 5.351631250442925e+05, 1.497311821549029e+05, 2.471005379111103e+02, 1.238754839096190e+00, 1.425996972903838e+05, 4.044681256587523e-14, -1.497468815614411e-12, 6.990227841008334e-12, -8.740244084037840e-09
3007, 5.390444301238038e+01, 5.329475785137470e+00, 2.096467891684003e+00, 8.060151416246273e+02, 2.295478705809286e+00, 5.292089792361055e+05, 1.497064271189515e+05, 2.487611612966219e+02, 1.215952509316084e+00, 1.425761210656682e+05, -3.312627949725311e-14, -2.867039938792004e-11, -3.926303726586866e-12, -7.983544492162764e-09
3008, 5.324437321211148e+01, 2.120066636296081e+00, 2.274326779844214e+00, 1.039885716841329e+03, 3.750465427019789e+00, 6.081728171145152e+05, 1.481749319688854e+05, 2.269615123375781e+02, 1.513946816097408e+00, 1.411175542560814e+05, -4.513056595101261e-14, -1.082867129298393e-11, -1.420114026373653e-12, 6.155460141599178e-09
3009, 5.378739545936621e+01, 4.870788437531616e+00, 2.126104450179839e+00, 8.447153700401208e+02, 3.235281300683486e+00, 5.417792253493690e+05, 1.495885040360022e+05, 2.451003705433028e+02, 1.265925523576127e+00, 1.424638133676212e+05, -6.895872761703004e-14, -9.993783578465809e-12, 1.067956834077677e-11, -4.363755579106510e-09
3010, 5.294483404160463e+01, 2.120066636296081e+00, 2.277806100390634e+00, 1.041087722519323e+03, 4.161738336003686e+00, 6.090796464442713e+05, 1.484630058943683e+05, 2.270554041054806e+02, 1.513070891850778e+00, 1.413919103755890e+05, 5.132005931329786e-14, 6.039613253960852e-12, -3.751554622510866e-12, -9.596988093107939e-09
